code,description,rvu,fud,pctc_split,is_addon,is_mod51_exempt,is_state_specific,is_altered_cpt,is_br
Therapeutic radiology simulation-aided field setting; intermediate,16.65,,XXX,30/70,False,False,False,False,False
Therapeutic radiology simulation-aided field setting; complex,21.32,,XXX,30/70,False,False,False,False,False
Respiratory motion management simulation (List separately in addition to code primary,for procedure),19.87,ZZZ,22/78,False,False,False,False,False
"3-dimensional radiotherapy plan, including dose-volume histograms",,26.83,XXX,30/70,False,False,False,False,False
"Unlisted procedure, therapeutic radiology",clinical treatment planning,,XXX,,False,False,False,False,True
"Basic radiation dosimetry calculation, central axis depth dose calculation, TDF, NSD, gap calculation, off axis factor, tissue inhomogeneity factors, calculation of non-ionizing radiation surface and depth dose, as required during course of ment, only when prescribed",treat- by the treating physician,4.56,XXX,50/50,False,False,False,False,False
"Intensity modulated radiotherapy plan, including dose-volume histograms for get and critical structure partial tolerance specifications",tar-,8.21,XXX,55/45,False,False,False,False,False
77306,"Teletherapy isodose plan; simple (1 or 2 unmodified ports directed to a single area of interest), includes basic dosimetry calculation(s)",6.36,XXX,48/52,False,False,False,False,False
77307,"Teletherapy isodose plan; complex (multiple treatment areas, tangential ports, the use of wedges, blocking, rotational beam, or special beam considerations), includes basic dosimetry calculation(s)",7.14,XXX,55/45,False,False,False,False,False
,"Brachytherapy isodose plan; simple (calculation[s] made from 1 to 4 sources, or remote afterloading brachytherapy, 1 channel), includes basic dosimetry calcula- tion(s)",5.10,XXX,45/55,False,False,False,False,False
,"Brachytherapy isodose plan; intermediate (calculation[s] made from 5 to 10 sources, or remote afterloading brachytherapy, 2-12 channels), includes basic dosimetry calculation(s)",7.65,XXX,45/55,False,False,False,False,False
"Brachytherapy isodose plan; complex (calculation[s] made from over 10 or remote afterloading brachytherapy, over 12 channels), includes basic","sources, dosimetry calculation(s)",10.84,XXX,50/50,False,False,False,False,False
"Special teletherapy port plan, particles, hemibody, total body",,8.52,XXX,35/65,False,False,False,False,False
"Special dosimetry (eg, TLD, microdosimetry) (specify), only when prescribed by the",treating physician,3.03,XXX,80/20,False,False,False,False,False
"Treatment devices, design and construction; simple (simple block, simple",bolus),4.08,XXX,50/50,False,False,False,False,False
"Treatment devices, design and construction; intermediate (multiple blocks, stents, bite blocks, special bolus)",,5.00,XXX,50/50,False,False,False,False,False
"Treatment devices, design and construction; complex (irregular blocks, special shields, compensators, wedges, molds or casts)",9.64,,XXX,45/55,False,False,False,False,False
"Continuing medical physics consultation, including assessment of treatment parameters, quality assurance of dose delivery, and review of patient treatment documentation in support of the radiation oncologist, reported per week of ther- apy",,3.37,XXX,0/100,False,False,False,False,False
